Search_method Problem Max_evals Run Score
random_search knapPI_13_200_1000_4 100000 6 -20231
random_search knapPI_13_200_1000_4 100000 7 -21170
random_search knapPI_13_200_1000_4 100000 8 -20081
random_search knapPI_13_200_1000_4 100000 9 -19748
random_search knapPI_13_200_1000_4 100000 10 -20771
random_search knapPI_13_200_1000_4 100000 11 -20054
random_search knapPI_13_200_1000_4 100000 12 -19907
random_search knapPI_13_200_1000_4 100000 13 -20213
random_search knapPI_13_200_1000_4 100000 14 -19679
random_search knapPI_13_200_1000_4 100000 15 -19178
random_search knapPI_13_200_1000_4 100000 16 -20345
random_search knapPI_13_200_1000_4 100000 17 -19799
random_search knapPI_13_200_1000_4 100000 18 -19775
random_search knapPI_13_200_1000_4 100000 19 -19775
random_search knapPI_13_200_1000_4 100000 20 -20546
random_search knapPI_13_200_1000_4 100000 21 -20960
random_search knapPI_13_200_1000_4 100000 22 -20720
random_search knapPI_13_200_1000_4 100000 23 -20987
random_search knapPI_13_200_1000_4 100000 24 -19673
random_search knapPI_13_200_1000_4 100000 25 -20522
random_search knapPI_13_200_1000_4 100000 26 -20024
random_search knapPI_13_200_1000_4 100000 27 -19886
random_search knapPI_13_200_1000_4 100000 28 -20156
random_search knapPI_13_200_1000_4 100000 29 -20933
random_search knapPI_16_200_1000_4 100000 0 -30291
random_search knapPI_16_200_1000_4 100000 1 -31902
random_search knapPI_16_200_1000_4 100000 2 -31522
random_search knapPI_16_200_1000_4 100000 3 -29875
random_search knapPI_16_200_1000_4 100000 4 -30807
random_search knapPI_16_200_1000_4 100000 5 -29863
random_search knapPI_16_200_1000_4 100000 6 -27732
random_search knapPI_16_200_1000_4 100000 7 -29078
random_search knapPI_16_200_1000_4 100000 8 -31525
random_search knapPI_16_200_1000_4 100000 9 -30144
random_search knapPI_16_200_1000_4 100000 10 -28956
random_search knapPI_16_200_1000_4 100000 11 -30748
random_search knapPI_16_200_1000_4 100000 12 -31177
random_search knapPI_16_200_1000_4 100000 13 -30317
random_search knapPI_16_200_1000_4 100000 14 -29896
random_search knapPI_16_200_1000_4 100000 15 -29609
random_search knapPI_16_200_1000_4 100000 16 -30790
random_search knapPI_16_200_1000_4 100000 17 -30784
random_search knapPI_16_200_1000_4 100000 18 -29217
random_search knapPI_16_200_1000_4 100000 19 -31303
random_search knapPI_16_200_1000_4 100000 20 -30019
random_search knapPI_16_200_1000_4 100000 21 -30537
random_search knapPI_16_200_1000_4 100000 22 -30268
random_search knapPI_16_200_1000_4 100000 23 -28826
random_search knapPI_16_200_1000_4 100000 24 -30353
random_search knapPI_16_200_1000_4 100000 25 -30688
random_search knapPI_16_200_1000_4 100000 26 -28861
random_search knapPI_16_200_1000_4 100000 27 -29678
random_search knapPI_16_200_1000_4 100000 28 -31078
random_search knapPI_16_200_1000_4 100000 29 -27921
