Search_method Problem Max_evals Run Score
random_search knapPI_13_200_1000_4 100000 6 -18227
random_search knapPI_13_200_1000_4 100000 7 -20369
random_search knapPI_13_200_1000_4 100000 8 -19184
random_search knapPI_13_200_1000_4 100000 9 -18830
random_search knapPI_13_200_1000_4 100000 10 -19076
random_search knapPI_13_200_1000_4 100000 11 -19127
random_search knapPI_13_200_1000_4 100000 12 -20252
random_search knapPI_13_200_1000_4 100000 13 -19712
random_search knapPI_13_200_1000_4 100000 14 -19979
random_search knapPI_13_200_1000_4 100000 15 -20258
random_search knapPI_13_200_1000_4 100000 16 -19715
random_search knapPI_13_200_1000_4 100000 17 -20048
random_search knapPI_13_200_1000_4 100000 18 -20234
random_search knapPI_13_200_1000_4 100000 19 -20315
random_search knapPI_13_200_1000_4 100000 20 -19652
random_search knapPI_13_200_1000_4 100000 21 -19943
random_search knapPI_13_200_1000_4 100000 22 -20231
random_search knapPI_13_200_1000_4 100000 23 -20804
random_search knapPI_13_200_1000_4 100000 24 -17840
random_search knapPI_13_200_1000_4 100000 25 -20537
random_search knapPI_13_200_1000_4 100000 26 -20750
random_search knapPI_13_200_1000_4 100000 27 -20249
random_search knapPI_13_200_1000_4 100000 28 -20237
random_search knapPI_13_200_1000_4 100000 29 -19445
random_search knapPI_16_200_1000_4 100000 0 -30020
random_search knapPI_16_200_1000_4 100000 1 -30484
random_search knapPI_16_200_1000_4 100000 2 -29715
random_search knapPI_16_200_1000_4 100000 3 -30822
random_search knapPI_16_200_1000_4 100000 4 -31754
random_search knapPI_16_200_1000_4 100000 5 -29368
random_search knapPI_16_200_1000_4 100000 6 -29913
random_search knapPI_16_200_1000_4 100000 7 -30383
random_search knapPI_16_200_1000_4 100000 8 -30490
random_search knapPI_16_200_1000_4 100000 9 -28938
random_search knapPI_16_200_1000_4 100000 10 -29888
random_search knapPI_16_200_1000_4 100000 11 -30825
random_search knapPI_16_200_1000_4 100000 12 -31865
random_search knapPI_16_200_1000_4 100000 13 -28851
random_search knapPI_16_200_1000_4 100000 14 -30835
random_search knapPI_16_200_1000_4 100000 15 -32008
random_search knapPI_16_200_1000_4 100000 16 -30936
random_search knapPI_16_200_1000_4 100000 17 -29341
random_search knapPI_16_200_1000_4 100000 18 -31015
random_search knapPI_16_200_1000_4 100000 19 -31579
random_search knapPI_16_200_1000_4 100000 20 -29068
random_search knapPI_16_200_1000_4 100000 21 -27205
random_search knapPI_16_200_1000_4 100000 22 -30923
random_search knapPI_16_200_1000_4 100000 23 -28693
random_search knapPI_16_200_1000_4 100000 24 -30273
random_search knapPI_16_200_1000_4 100000 25 -30294
random_search knapPI_16_200_1000_4 100000 26 -30815
random_search knapPI_16_200_1000_4 100000 27 -30394
random_search knapPI_16_200_1000_4 100000 28 -30659
random_search knapPI_16_200_1000_4 100000 29 -28338
